type,title,cast,date_added,rating,listed_in,country_parsed
0,927,3352,1,6,23,79
1,928,3684,1,8,395,9
1,929,4189,1,8,231,67
0,930,174,1,8,188,17
0,931,5062,1,6,188,28
0,932,5918,1,6,48,28
0,934,2439,1,5,35,31
0,933,1544,1,8,293,76
1,935,1393,1,8,74,35
1,936,5204,1,6,394,58
1,937,4363,1,8,102,75
0,938,4960,1,8,309,28
0,939,3132,1,5,33,76
1,940,781,1,6,231,72
1,941,1123,1,6,426,76
1,942,1365,1,6,459,76
0,943,-1,1,9,266,67
1,944,2861,1,8,102,75
0,945,2019,1,8,313,76
1,946,2261,1,8,231,72
0,947,1138,1,4,56,76
0,948,304,1,8,48,57
0,949,3169,1,5,36,75
0,950,1053,1,8,0,76
0,951,5585,1,5,301,76
0,952,5249,1,8,315,0
1,953,6051,1,8,231,19
1,954,2606,1,8,457,9
0,955,-1,1,4,260,76
0,639,910,1,6,272,76
0,956,601,1,4,490,76
0,640,6121,1,6,4,35
0,957,843,1,5,304,76
1,958,1389,1,8,386,35
1,959,4195,1,6,74,35
0,960,4193,1,9,5,35
0,961,4194,1,6,5,35
0,962,4422,1,5,328,76
0,963,161,1,6,188,21
0,964,4535,1,6,207,19
0,965,506,1,8,23,25
1,966,-1,1,8,426,48
0,967,5470,1,3,113,1
0,968,2987,1,8,23,64
0,969,6104,1,8,200,19
1,970,4636,1,6,397,71
1,971,368,1,8,396,64
0,972,4275,1,5,48,19
0,973,4055,1,6,312,28
1,976,1605,1,8,70,76
1,974,2228,1,8,231,6
0,975,4844,1,8,302,0
1,977,3621,1,8,478,76
1,978,2498,1,8,400,47
0,979,3058,1,5,293,76
1,980,-1,1,6,367,9
1,981,4754,1,8,74,35
0,982,3955,1,1,302,19
0,983,1114,1,4,187,76
0,984,5659,1,8,305,76
0,985,267,1,5,176,76
1,986,1510,1,7,95,75
0,987,3969,1,5,346,76
0,988,4168,1,4,18,21
0,989,5467,1,5,305,76
0,990,63,1,6,208,28
0,991,-1,1,8,260,9
1,641,6054,1,6,74,35
0,642,-1,1,6,268,71
0,992,920,1,8,425,76
0,993,920,1,8,448,76
1,994,1117,1,10,403,9
0,997,5359,1,8,260,76
1,998,926,1,7,489,48
0,999,1335,1,7,113,9
0,1000,928,1,8,260,16
0,1001,2820,1,3,117,76
0,1002,5310,1,6,167,28
0,1003,6483,1,6,188,28
1,1004,5351,1,8,275,48
0,1005,934,1,6,269,75
0,1006,-1,1,6,260,31
1,1007,-1,1,9,279,48
0,1008,5534,1,6,23,28
0,1009,6046,1,9,309,28
0,1010,853,1,8,302,67
1,995,6606,1,8,464,76
0,996,6605,1,8,422,76
0,1011,4017,1,6,306,76
1,1014,3913,1,8,373,12
0,1012,4815,1,8,188,28
0,1013,3046,1,3,117,76
0,1015,2739,1,8,200,67
0,1016,5103,1,8,188,74
0,1017,5195,1,8,309,28
0,1018,468,1,8,293,45
0,1019,2358,1,6,260,76
0,1020,2681,1,8,205,44
0,1021,4905,1,8,23,9
0,1022,4906,1,8,23,9
1,1023,481,1,9,426,1
1,643,6799,1,8,465,76
0,1024,6582,1,5,15,76
1,1025,6454,1,8,394,68
1,1026,5399,1,11,414,57
1,1027,4150,1,10,403,76
0,1028,406,1,8,36,28
1,1029,6266,1,9,426,48
1,1030,-1,1,6,226,9
1,1031,1511,1,6,110,75
1,1032,6276,1,8,231,47
1,1033,6501,1,8,231,18
1,1034,5879,1,8,394,16
1,1035,6218,1,8,391,6
0,1036,4176,1,8,188,52
0,1039,-1,1,6,266,67
0,1040,-1,1,6,266,16
0,1037,5689,1,5,273,45
0,1038,1737,1,8,273,76
0,1041,1111,1,6,266,75
0,1042,240,1,6,20,28
0,1043,5383,1,6,311,39
1,1044,1158,1,8,93,75
1,1045,2704,1,11,103,76
0,1046,2807,1,8,308,9
1,1047,2874,1,6,397,61
0,1048,4492,1,8,205,17
0,1051,6524,1,3,113,6
0,1049,6594,1,8,217,76
0,1050,913,1,8,358,67
0,1052,5684,1,5,0,7
1,1053,3603,1,6,361,65
0,1054,945,1,8,448,76
0,1055,5835,1,8,200,28
1,1056,2723,1,7,284,76
0,1057,1213,1,4,302,76
1,1058,5510,1,7,403,48
0,1059,299,1,8,324,76
0,1060,3835,1,3,117,76
0,1061,3784,1,9,266,9
1,1062,3809,1,6,221,76
0,1063,6340,1,8,199,76
0,1064,2713,1,5,0,9
1,1065,6333,1,9,426,76
1,1066,6412,1,10,414,48
0,1067,5495,1,8,188,19
1,644,-1,1,8,288,48
0,1068,2486,1,6,207,28
0,1069,1771,1,6,208,25
1,1070,1514,1,8,275,76
1,1071,1018,1,8,251,76
0,1072,5963,1,8,267,28
0,1073,3440,1,9,205,75
1,1074,2775,1,6,394,48
0,1075,5584,1,8,328,1
0,1076,976,1,6,260,48
1,1077,260,1,8,464,76
0,1078,986,1,9,448,76
0,1079,3109,1,5,346,76
0,1080,3525,1,9,208,52
0,1081,2878,1,8,188,29
1,1082,127,1,8,441,76
0,1083,989,1,8,448,75
0,1084,6623,1,8,56,76
1,1085,787,1,8,489,48
0,1086,673,1,8,188,28
1,1087,6111,1,6,361,65
0,1088,1371,1,4,176,76
1,1089,5565,1,6,367,48
1,1090,1541,1,8,90,75
1,1091,-1,1,6,275,76
1,1092,776,1,9,375,70
0,1093,5271,1,5,329,76
0,1094,3959,1,8,302,19
0,1095,1129,1,8,208,72
0,1096,5688,1,8,301,76
1,1097,4578,1,8,231,6
0,1098,1144,1,8,48,11
0,1099,242,1,6,36,28
1,1100,5142,1,6,464,76
0,1101,3094,1,9,117,9
0,1102,3092,1,9,117,9
0,1103,3093,1,9,117,9
0,1104,3982,1,6,309,28
0,1105,4070,1,8,205,19
1,1106,2394,1,9,394,48
1,1107,2221,1,10,103,75
0,1108,666,1,8,187,6
1,1109,979,1,11,414,76
0,1110,978,1,11,422,76
0,1111,4063,1,8,302,28
0,1112,6718,1,8,48,29
0,1113,-1,1,7,266,44
0,1114,6381,1,8,335,28
0,1115,679,1,6,302,28
0,1116,141,1,5,358,7
0,1117,1968,1,8,18,76
0,1118,4391,1,8,346,76
0,1119,-1,1,4,260,76
1,1120,2798,1,8,450,76
1,1121,4989,1,7,414,76
1,1122,-1,1,9,403,48
0,1123,1186,1,4,322,76
0,1124,-1,1,8,260,76
0,1125,4812,1,8,48,19
1,1126,6684,1,8,394,72
0,1127,6702,1,8,302,65
0,1128,6592,1,8,293,76
0,1129,6378,1,8,301,76
1,1130,2457,1,8,110,75
0,1131,1497,1,8,45,76
1,1132,6705,1,6,225,65
0,1133,5170,1,8,346,76
0,1134,1800,1,6,170,76
0,1135,580,1,8,48,52
0,1136,1735,1,8,310,52
0,1137,525,1,5,322,19
0,1138,45,1,6,188,38
0,1139,724,1,8,208,72
0,1140,4655,1,6,358,28
0,1141,4004,1,6,23,28
0,1544,2229,1,5,302,5
0,1147,2104,1,5,342,76
1,1148,1634,1,9,97,75
1,1149,918,1,8,373,67
0,1150,2183,1,8,335,47
1,1151,6709,1,8,74,35
0,1152,1197,1,6,314,29
0,1153,4532,1,8,208,0
1,1154,5909,1,8,361,65
0,1155,1983,1,6,167,17
0,1156,8,1,8,188,75
0,1157,219,1,6,309,28
0,1158,2561,1,8,315,75
1,1159,2147,1,10,403,48
1,1160,5978,1,10,403,48
0,1161,-1,1,10,113,48
0,1162,1907,1,10,113,48
0,1163,-1,1,10,113,48
1,1164,345,1,8,394,68
1,1165,5389,1,6,382,33
1,1166,1065,1,8,392,19
1,1167,6443,1,8,102,75
0,1168,1050,1,8,273,76
0,1169,3975,1,8,334,76
1,1170,1054,1,6,279,48
0,1171,3157,1,6,268,67
1,1172,5637,1,6,236,42
0,1173,3017,1,8,185,76
0,1174,1351,1,7,119,76
1,1175,-1,1,8,275,9
0,1176,3594,1,5,301,76
1,1177,6060,1,6,361,65
1,1178,4536,1,8,392,9
1,1179,5749,1,8,465,31
0,1180,2828,1,4,217,76
0,1181,3376,1,6,188,52
0,1189,177,1,8,208,17
0,1182,1270,1,6,135,76
1,1183,5442,1,8,399,70
0,1184,5038,1,8,302,28
0,1185,6535,1,5,256,76
1,1186,2771,1,8,231,19
1,1187,6714,1,8,74,76
0,1188,-1,1,0,130,76
0,1190,-1,1,6,260,19
0,1191,1617,1,9,188,28
0,1192,4597,1,11,117,76
0,1193,4594,1,11,117,76
1,1194,-1,1,8,221,75
1,1195,4141,1,9,426,48
0,1196,846,1,8,315,19
0,1197,3006,1,8,309,31
1,1198,4459,1,11,74,35
1,1199,4357,1,10,403,76
1,1200,1529,1,10,403,76
0,1201,6032,1,6,187,28
0,1202,5827,1,6,309,52
0,1203,6498,1,6,187,28
0,1204,1760,1,6,270,76
0,1205,1083,1,8,448,42
0,1206,1083,1,8,448,42
1,1207,-1,1,6,222,0
1,1208,2173,1,11,420,76
0,1209,2172,1,11,113,9
0,1210,1113,1,5,317,75
1,1142,4463,1,8,79,35
0,1211,5895,1,5,163,76
0,1212,801,1,8,185,76
0,1213,3860,1,4,341,76
0,1214,6611,1,5,176,76
0,1215,-1,1,6,266,19
1,1216,5974,1,8,231,27
0,1217,5237,1,5,342,76
1,1218,4434,1,6,73,35
0,1219,1432,1,4,0,75
0,1220,6649,1,8,36,25
0,1221,1591,1,8,36,25
0,1222,-1,1,6,260,76
1,1223,5279,1,8,394,46
1,1224,1140,1,8,375,48
1,1225,5265,1,8,84,76
0,1226,1801,1,2,165,76
0,1227,3753,1,4,293,76
0,1228,3259,1,8,208,64
0,1229,-1,1,6,260,11
0,1230,5605,1,8,199,76
1,1231,1444,1,8,382,67
0,1232,2651,1,3,117,76
0,1233,-1,1,9,266,9
1,1234,4692,1,8,89,75
0,1235,2364,1,8,53,47
0,1236,1126,1,8,448,76
0,1237,3275,1,9,309,48
1,1238,3273,1,9,85,35
0,1239,4852,1,9,266,28
0,1240,5303,1,7,133,29
0,1241,374,1,4,293,76
0,1242,4588,1,6,312,28
0,1243,4814,1,9,296,28
0,1244,464,1,9,208,28
0,1245,1567,1,6,188,28
0,1246,4547,1,6,188,28
0,1247,5619,1,6,208,28
0,1248,6103,1,6,188,49
1,1249,-1,1,6,284,76
0,1250,5781,1,6,312,28
0,1251,2944,1,8,188,28
0,1252,5777,1,6,209,28
1,1253,5897,1,8,486,76
0,1254,3305,1,6,309,28
1,1255,471,1,6,464,76
0,1256,5791,1,6,188,28
0,1257,3256,1,7,266,21
0,1258,4181,1,3,293,76
0,1259,1198,1,6,312,29
0,1260,2705,1,4,293,76
0,1261,5823,1,5,56,64
1,1262,344,1,8,394,21
1,1263,4029,1,8,394,48
0,1264,3054,1,3,117,75
0,1265,1059,1,4,18,76
0,1266,1058,1,4,18,76
1,1267,2592,1,10,403,76
0,1268,1550,1,0,114,76
1,1269,3973,1,6,479,76
0,1270,6645,1,11,117,9
0,1271,5307,1,6,207,28
0,1272,334,1,9,207,28
0,1273,811,1,5,178,76
1,1274,1056,1,6,434,76
0,1275,-1,1,9,260,76
1,1276,1383,1,9,282,9
0,1278,1685,1,8,36,25
0,1277,1597,1,9,272,76
0,1279,4086,1,8,309,6
0,1280,6084,1,6,302,28
1,1281,4283,1,6,367,1
1,1282,1920,1,6,392,29
1,1283,-1,1,8,283,76
1,1284,-1,1,9,434,76
1,1285,6188,1,9,150,76
1,1286,4887,1,6,361,65
0,1287,3074,1,5,199,76
1,1288,5731,1,9,360,65
1,1289,-1,1,8,281,76
1,1290,-1,1,6,281,76
1,1291,-1,1,6,275,48
1,1292,-1,1,8,450,76
1,1293,1178,1,8,284,76
0,1294,1178,1,8,448,76
0,1295,1181,1,8,448,76
0,1296,5765,1,6,23,28
0,1297,2501,1,5,342,76
1,1298,1189,1,8,385,48
1,1299,2030,1,6,110,75
1,1300,4364,1,8,98,75
1,1301,6449,1,10,403,28
0,1307,3394,1,11,113,28
0,1302,3205,1,11,422,48
0,1303,3205,1,11,113,48
0,1304,3205,1,11,422,48
1,1305,5019,1,11,403,48
0,1306,5929,1,11,113,28
1,1308,6700,1,6,361,65
0,1309,642,1,6,205,28
0,1310,6765,1,0,117,76
1,1311,-1,1,8,275,76
0,1312,5337,1,10,113,48
1,1313,5338,1,10,403,76
0,1314,6120,1,8,188,46
1,1315,3717,1,6,365,65
0,1316,1116,1,5,256,76
1,1317,4000,1,6,398,39
0,1318,-1,1,8,260,75
0,1319,4046,1,9,61,35
1,1320,4631,1,6,74,35
1,1321,926,1,7,489,48
0,1322,2513,1,9,119,28
1,1323,3517,1,6,484,76
0,1324,3772,1,8,48,11
0,1325,1206,1,8,448,48
1,1326,65,1,10,403,75
0,1327,6070,1,6,187,28
0,1328,4062,1,2,302,76
0,1329,1635,1,0,115,75
0,1330,3197,1,5,346,76
1,1331,2263,1,6,361,65
0,1332,5368,1,8,293,76
0,1333,5524,1,6,309,28
0,1334,51,1,8,187,28
1,1335,3647,1,6,229,11
0,1336,1227,1,8,272,76
0,1337,1229,1,8,448,76
0,1338,1229,1,8,448,76
0,1339,1229,1,8,448,76
0,1340,1245,1,8,448,48
0,1341,1245,1,8,448,76
0,1342,1250,1,8,448,76
0,1343,3635,1,3,194,76
1,1344,-1,1,8,275,76
0,1345,1274,1,8,448,76
0,1346,5219,1,5,301,75
0,1347,1475,1,9,117,76
0,1348,3577,1,8,211,21
0,1349,5095,1,9,217,9
0,1354,5883,1,9,293,76
0,1355,5654,1,7,135,76
0,1350,1790,1,7,312,76
0,1351,3193,1,8,176,75
0,1352,5991,1,3,208,9
0,1356,3263,1,9,191,9
0,1353,5687,1,9,352,9
0,1357,6259,1,3,117,76
0,1358,1951,1,3,119,76
0,1359,5851,1,8,187,76
0,1360,5388,1,5,315,0
1,1361,-1,1,10,403,48
1,1362,-1,1,10,403,28
0,1363,-1,1,10,113,48
0,1364,-1,1,10,113,48
0,1365,-1,1,10,113,48
0,1366,-1,1,10,113,48
1,1367,-1,1,11,403,40
0,1368,5793,1,9,188,28
0,1369,189,1,6,205,49
0,1370,1620,1,9,157,28
1,1371,-1,1,8,97,75
0,1143,1711,1,6,36,28
0,1372,4783,1,6,188,72
1,1373,3221,1,9,361,65
1,1374,5848,1,6,376,48
1,1375,5135,1,9,376,48
1,1376,4437,1,6,376,48
1,1377,4647,1,9,394,48
0,1378,3201,1,8,306,76
0,1379,-1,1,8,270,76
0,1380,2998,1,4,44,76
0,1381,6193,1,8,309,46
0,1382,2559,1,8,302,70
1,1383,-1,1,9,95,75
0,1384,313,1,5,302,6
0,1385,-1,1,8,266,6
0,1386,-1,1,8,260,76
0,1387,5325,1,8,315,75
1,1388,-1,1,6,92,75
0,1389,2085,1,8,309,72
1,1144,6737,1,9,85,35
0,1390,1314,1,8,272,76
0,1391,5561,1,4,56,76
0,1393,1268,1,9,293,76
0,1394,932,1,6,315,28
0,1392,4810,1,8,176,76
1,1395,2733,1,9,276,28
1,1396,-1,1,10,403,67
0,1397,6139,1,3,12,76
1,1398,2444,1,8,480,1
0,1399,88,1,4,219,76
1,1400,1675,1,6,89,75
0,1401,6518,1,8,342,76
0,1402,1325,1,8,272,76
0,1403,4763,1,8,48,75
0,1404,4233,1,8,309,19
1,1405,1022,1,6,231,70
0,1406,1890,1,5,329,75
0,1407,6301,1,5,28,21
0,1408,3209,1,5,309,19
0,1409,878,1,3,125,76
0,1410,879,1,3,117,76
0,1411,3832,1,4,44,76
0,1418,2957,1,8,422,42
1,1419,2885,1,8,381,76
1,1412,5073,1,8,376,48
1,1413,5955,1,8,376,48
1,1414,1294,1,8,375,48
1,1415,6578,1,8,376,48
1,1416,5074,1,8,375,48
1,1417,2935,1,8,376,48
1,1420,3911,1,8,381,42
0,1421,5592,1,4,328,76
1,1422,5906,1,8,281,76
1,1423,5159,1,6,456,76
1,1424,-1,1,6,89,75
1,1425,2742,1,8,228,67
0,1426,1331,1,8,448,42
1,1427,-1,1,10,403,76
1,1428,3222,1,10,404,76
0,1429,5336,1,8,46,9
1,1430,3215,1,8,74,35
1,1431,5203,1,11,403,19
0,1432,1127,1,4,18,76
0,1433,1732,1,8,18,76
0,1434,-1,1,9,266,33
0,1435,6062,1,9,200,28
0,1436,5666,1,6,130,76
1,1437,-1,1,6,221,76
1,1438,882,1,8,221,76
0,1439,2910,1,6,312,46
0,1440,6343,1,8,36,64
0,1441,1344,1,6,448,48
0,1442,1344,1,8,448,76
0,1443,1344,1,8,448,76
0,1444,4436,1,6,187,28
1,1445,1075,1,8,90,75
1,1446,4060,1,8,375,28
0,1447,1863,1,5,302,21
1,1448,3133,1,6,459,76
1,1449,2601,1,9,361,65
0,1450,5190,1,6,309,28
0,1452,31,1,5,329,9
0,1451,1208,1,6,295,76
1,1453,2850,1,6,450,76
1,1145,4649,1,8,450,76
1,1454,5685,1,6,450,76
1,1455,5164,1,6,391,48
0,1456,-1,1,9,260,76
1,1457,3446,1,6,464,76
0,1458,4817,1,6,207,42
0,1459,218,1,8,36,28
0,1460,461,1,8,329,75
1,1461,-1,1,6,290,76
0,1462,-1,1,8,269,15
0,1463,5375,1,5,303,76
0,1464,5000,1,8,338,79
1,1465,3666,1,6,284,75
0,1466,1353,1,5,273,31
0,1467,4654,1,8,315,72
0,1468,4654,1,8,315,72
1,1469,4126,1,6,92,75
1,1470,1524,1,8,482,76
0,1471,117,1,6,35,28
1,1472,459,1,8,382,42
1,1473,-1,1,8,221,76
0,1474,785,1,6,309,48
0,1475,6194,1,7,208,81
1,1476,4349,1,6,275,76
1,1477,3427,1,8,426,76
1,1478,3135,1,8,426,76
0,1479,4937,1,6,165,76
0,1482,3859,1,3,117,9
0,1480,3479,1,5,490,76
0,1481,-1,1,8,266,48
0,1483,6268,1,4,293,76
0,1484,1401,1,3,113,76
1,1485,-1,1,9,284,76
0,1486,5010,1,8,313,44
0,1487,-1,1,8,266,48
0,1488,5643,1,6,329,9
0,1489,-1,1,8,273,76
1,1490,-1,1,9,426,76
0,1491,3792,1,6,312,46
0,1492,6783,1,8,188,6
1,1493,1226,1,8,222,1
0,1494,2529,1,7,264,76
0,1495,3549,1,9,260,76
0,1496,-1,1,8,260,76
0,1497,1489,1,8,260,76
0,1498,1362,1,8,448,76
0,1499,5600,1,5,301,76
1,1500,2451,1,6,361,65
1,1501,4999,1,8,98,75
0,1502,2101,1,9,188,29
0,1503,3375,1,6,188,52
1,1504,2760,1,9,97,75
1,1505,5094,1,8,439,76
0,1506,5173,1,8,211,46
1,1507,1880,1,8,394,46
1,1508,1070,1,8,101,75
0,1146,4528,1,8,187,28
0,1509,-1,1,6,260,48
1,1510,1958,1,10,408,0
0,1511,4130,1,5,334,76
0,1512,4128,1,8,334,76
1,1513,6476,1,9,106,75
1,1514,-1,1,8,276,28
1,1515,5715,1,8,228,42
1,1516,3102,1,8,228,42
1,1517,738,1,8,229,19
1,1518,4053,1,6,250,76
1,1519,4093,1,8,231,48
1,1520,1940,1,8,231,21
1,1521,1859,1,8,228,67
1,1522,3365,1,8,90,75
0,1523,-1,1,5,260,76
0,1524,1366,1,8,448,76
0,1525,-1,1,6,260,76
0,1526,6776,1,6,309,40
0,1527,1221,1,4,50,70
0,1528,4378,1,4,54,11
0,1529,-1,1,6,260,76
1,1530,512,1,8,101,75
0,1531,6041,1,8,312,52
0,1532,2017,1,5,330,76
0,1533,-1,1,9,266,48
1,1534,3242,1,11,414,9
1,1535,6432,1,8,395,33
1,1536,3366,1,8,459,75
0,1537,2008,1,8,309,26
0,1538,3779,1,5,329,76
0,1539,4768,1,5,260,76
0,1540,1988,1,8,309,19
1,1541,3214,1,8,74,35
1,1542,3421,1,6,74,35
0,1543,2417,1,9,188,28
0,1545,1387,1,8,448,76
0,1546,1387,1,8,448,76
1,1879,4054,1,6,376,48
1,1880,6597,1,9,376,48
0,1882,187,1,9,205,72
0,1881,188,1,8,205,72
0,1555,1574,1,5,33,76
0,1556,2683,1,9,422,1
0,1557,557,1,6,36,28
0,1558,4735,1,8,335,72
0,1559,5727,1,8,335,72
0,1560,1068,1,8,335,72
0,1561,2560,1,3,293,76
0,1562,4599,1,6,119,42
1,1563,688,1,9,88,75
0,1564,1741,1,3,117,76
0,1565,3983,1,8,303,76
0,1566,6569,1,2,43,0
0,1567,6270,1,6,309,28
0,1568,6467,1,8,302,76
0,1569,4226,1,5,303,76
1,1570,3839,1,8,248,76
0,1571,1420,1,8,448,76
1,1572,4365,1,10,403,48
1,1573,6662,1,9,376,1
0,1574,6663,1,9,309,21
0,1575,1547,1,7,127,76
1,1576,-1,1,9,375,48
1,1577,3239,1,6,426,48
0,1578,4177,1,8,302,21
0,1579,5986,1,9,260,76
1,1580,317,1,8,228,42
0,1581,20,1,9,314,28
1,1582,302,1,11,103,75
1,1583,1527,1,10,104,75
0,1584,1062,1,6,490,76
1,1585,128,1,8,92,75
1,1586,1452,1,8,450,76
0,1587,1453,1,8,448,42
0,1588,1453,1,8,448,42
0,1589,1474,1,8,272,76
0,1590,5005,1,4,0,76
0,1591,5049,1,8,335,29
0,1592,1484,1,8,448,19
0,1593,6351,1,8,45,76
1,1594,6630,1,8,251,76
0,1595,-1,1,9,305,31
1,1596,3865,1,8,231,21
0,1597,5324,1,8,315,28
0,1598,2902,1,5,329,75
1,1599,4020,1,8,228,42
0,1600,6196,1,8,332,42
0,1601,2875,1,8,333,76
1,1602,4072,1,9,488,9
0,1603,1169,1,5,315,76
0,1604,3471,1,4,340,76
1,1605,-1,1,8,276,45
0,1606,1987,1,6,167,17
0,1607,153,1,8,338,28
1,1608,905,1,8,401,28
0,1609,2241,1,6,309,28
1,1547,4385,1,6,440,76
1,1610,-1,1,8,427,48
1,1611,-1,1,6,368,6
1,1612,-1,1,6,275,76
0,1613,1354,1,2,166,75
1,1614,1499,1,8,450,76
1,1615,1499,1,8,450,76
0,1616,1499,1,8,448,76
0,1617,-1,1,8,448,76
0,1618,1510,1,3,260,76
0,1619,1512,1,8,448,68
0,1620,5287,1,8,205,75
0,1621,1516,1,8,448,76
0,1622,1523,1,8,272,9
1,1623,2301,1,6,394,48
1,1624,5977,1,11,403,76
1,1625,2665,1,6,443,76
1,1626,4869,1,8,231,11
0,1627,3050,1,5,331,7
1,1628,1340,1,8,454,76
1,1629,5703,1,8,394,70
0,1630,1614,1,8,301,76
1,1548,2222,1,11,403,76
1,1549,6468,1,6,463,76
0,1631,1719,1,9,205,44
0,1632,980,1,5,260,76
0,1637,6319,1,8,176,75
0,1635,3509,1,8,315,52
1,1636,2608,1,8,112,75
1,1638,1269,1,8,465,76
0,1639,3685,1,6,330,76
0,1640,2517,1,6,344,28
0,1641,3457,1,6,329,76
0,1642,6203,1,9,346,76
1,1643,5015,1,8,231,18
1,1644,-1,1,8,275,76
0,1645,1584,1,4,187,76
0,1646,693,1,6,187,28
0,1647,4625,1,12,117,76
0,1648,5433,1,8,188,70
1,1649,5852,1,8,365,65
0,1650,437,1,9,217,9
1,1651,3834,1,8,465,76
0,1652,336,1,6,188,28
0,1657,1246,1,5,176,76
1,1658,1710,1,9,426,76
0,1653,5260,1,6,205,12
0,1654,1333,1,5,330,76
0,1655,6631,1,8,342,76
0,1659,3997,1,5,330,76
0,1656,6770,1,5,0,76
0,1660,5587,1,8,176,76
0,1661,967,1,8,357,75
0,1662,4831,1,6,205,72
0,1663,4585,1,6,188,28
0,1664,3245,1,3,117,67
1,1665,1496,1,8,221,76
1,1666,4753,1,8,231,1
0,1667,2197,1,6,188,28
0,1668,204,1,8,358,28
0,1669,1500,1,8,448,76
0,1670,1433,1,5,33,76
0,1671,6303,1,6,260,76
1,1672,370,1,6,399,9
0,1673,5096,1,6,187,76
0,1674,64,1,6,309,28
0,1675,2491,1,8,23,28
1,1676,5843,1,8,231,28
0,1677,2238,1,6,208,72
0,1678,2239,1,9,205,72
0,1679,6357,1,5,342,76
1,1633,-1,1,6,426,76
0,1680,1583,1,8,448,76
0,1681,1583,1,8,448,76
0,1682,-1,1,2,266,16
1,1683,6562,1,6,231,48
0,1684,4098,1,5,331,76
0,1685,2156,1,5,0,76
0,1686,1589,1,5,448,76
1,1687,2072,1,10,104,75
0,1688,1602,1,8,448,76
0,1634,1545,1,8,448,76
1,1689,5289,1,8,101,75
0,1690,1609,1,8,347,75
0,1691,1609,1,8,422,48
0,1692,1609,1,8,422,75
1,1693,5635,1,8,101,75
1,1694,3515,1,8,251,76
1,1695,2892,1,6,365,65
0,1696,1097,1,8,312,0
0,1697,6609,1,8,329,48
0,1698,2609,1,8,342,76
0,1699,4591,1,8,217,76
0,1700,2483,1,8,205,0
0,1701,916,1,8,208,67
0,1702,4772,1,6,309,19
1,1703,3773,1,8,395,70
0,1704,4484,1,6,48,17
0,1705,6395,1,5,490,75
0,1706,3659,1,8,293,76
0,1707,50,1,8,312,28
0,1708,1850,1,6,490,76
0,1709,6390,1,8,309,18
0,1710,373,1,8,341,9
1,1711,3580,1,8,77,35
1,1712,5205,1,9,359,28
0,1713,730,1,9,309,28
1,1714,4316,1,8,250,76
0,1715,5618,1,6,23,28
0,1716,2989,1,6,321,75
0,1717,3599,1,9,187,28
0,1718,4878,1,9,188,28
1,1719,3330,1,9,397,28
0,1720,4583,1,7,133,28
1,1721,451,1,6,394,40
0,1722,17,1,8,309,28
0,1723,4879,1,6,207,28
0,1724,4127,1,6,51,11
1,1725,1291,1,8,380,42
1,1726,3815,1,6,284,76
1,1727,4774,1,8,231,48
1,1728,5129,1,9,376,11
0,1729,3070,1,6,309,48
0,1730,2638,1,9,260,75
0,1731,-1,1,9,266,75
0,1732,3956,1,2,309,19
0,1733,-1,1,4,260,76
0,1734,5001,1,4,0,75
0,1735,2255,1,8,358,64
0,1736,1642,1,8,448,21
0,1737,3112,1,10,113,48
0,1738,3113,1,10,113,48
0,1739,15,1,6,188,28
0,1740,19,1,6,188,28
0,1741,544,1,8,188,28
0,1742,5230,1,6,311,28
0,1743,5776,1,6,312,28
0,1744,2240,1,9,350,28
0,1745,6435,1,6,312,29
0,1746,2507,1,6,312,29
0,1747,5772,1,9,36,28
1,1748,-1,1,8,449,76
0,1749,6003,1,4,176,76
1,1750,4571,1,11,80,76
1,1751,-1,1,7,284,9
1,1752,4268,1,11,80,35
1,1753,479,1,11,403,76
1,1754,480,1,11,403,48
1,1755,1349,1,8,250,76
1,1756,-1,1,8,221,76
1,1757,4663,1,8,396,17
0,1758,2415,1,6,48,25
0,1759,-1,1,8,270,76
0,1760,4454,1,6,254,28
0,1761,966,1,8,208,37
0,1762,6284,1,8,260,76
1,1763,41,1,6,455,76
1,1764,3380,1,8,464,76
0,1765,3463,1,6,490,76
0,1766,5824,1,5,51,64
1,1767,-1,1,8,107,48
0,1768,1728,1,8,302,19
0,1550,4254,1,9,117,6
0,1769,2674,1,5,33,76
0,1551,4256,1,8,309,19
1,1770,2187,1,6,375,65
0,1771,5312,1,9,205,28
0,1772,4059,1,8,302,28
1,1773,6077,1,8,98,75
0,1774,4821,1,4,170,76
1,1775,2066,1,6,464,76
0,1776,4714,1,8,329,76
1,1777,-1,1,9,275,76
1,1778,2003,1,8,231,21
0,1779,1744,1,5,185,76
1,1780,108,1,8,394,39
0,1781,868,1,8,302,28
0,1783,1662,1,6,272,75
1,1782,1664,1,6,475,76
0,1784,1663,1,9,139,76
0,1785,747,1,9,113,76
0,1786,4513,1,3,130,76
0,1787,4732,1,5,358,16
0,1788,5778,1,6,48,28
0,1789,5779,1,6,49,28
0,1790,1087,1,6,199,76
0,1791,5554,1,4,176,76
0,1792,3385,1,5,330,76
0,1793,1543,1,8,31,19
0,1794,1542,1,8,31,19
0,1795,6192,1,6,31,19
1,1796,-1,1,8,221,75
0,1797,3867,1,9,208,25
0,1798,3868,1,6,208,25
0,1799,3360,1,5,335,75
0,1800,5267,1,8,266,75
0,1801,3416,1,5,187,76
0,1804,5384,1,8,335,67
0,1802,1677,1,8,448,76
0,1803,252,1,5,329,76
