type,title,cast,date_added,rating,listed_in,country_parsed
1,2034,6808,1525996800,8,224,76
0,2035,1520,1574208000,4,219,76
0,2036,5157,1574812800,6,208,28
0,2037,1669,1532563200,5,302,75
1,2038,6353,1483228800,6,375,11
1,2039,6808,1548374400,8,222,67
1,2040,851,1502668800,6,394,48
0,2041,3615,1572566400,5,0,76
0,2042,521,1603324800,8,312,52
1,2043,6808,1561680000,8,223,76
0,2044,6808,1467331200,8,266,47
0,2045,2627,1551571200,2,217,76
0,2046,6019,1569888000,5,0,76
0,2047,3996,1520121600,7,260,48
0,2048,5721,1517356800,9,266,21
0,2049,5297,1529884800,8,5,35
1,2050,6808,1569456000,8,284,76
0,2051,1603,1567036800,6,35,76
0,2052,4348,1532649600,8,38,76
0,2053,1234,1587686400,5,0,76
1,2054,3528,1588118400,8,225,65
1,2055,5290,1490918400,8,110,75
1,2056,6262,1562889600,8,367,48
0,2057,6762,1556841600,5,301,76
0,2058,6808,1473724800,9,260,76
0,2059,3923,1579046400,8,315,67
0,2060,1575,1489104000,8,205,72
0,2061,1576,1489104000,9,208,72
0,2062,1577,1489104000,9,205,72
1,2063,3449,1482710400,6,231,72
1,7773,3775,1524787200,6,394,48
1,2064,875,1591920000,8,464,76
0,2065,1061,1520208000,8,217,76
0,2066,3431,1544832000,9,140,76
0,2070,1959,1504828800,8,448,10
1,2071,6808,1606435200,8,367,28
0,2072,1456,1515974400,8,301,76
0,2073,1963,1573689600,8,448,19
1,2074,6210,1491004800,8,74,35
0,2075,5358,1580774400,3,194,76
1,2076,2016,1564099200,7,89,75
0,2077,1970,1516924800,8,448,61
0,2078,5499,1518652800,6,36,28
0,2079,375,1577836800,6,176,76
1,2080,38,1475280000,6,375,70
0,2081,1599,1572566400,5,490,76
1,2082,3814,1522540800,8,230,68
0,2083,1272,1567036800,9,217,76
1,2084,3908,1559347200,8,239,42
0,2085,1971,1576800000,8,349,48
1,2086,2894,1601510400,8,376,65
0,2087,3605,1556668800,8,302,21
0,2088,2660,1525478400,8,330,76
1,2089,3083,1599782400,8,392,19
1,2090,3851,1579478400,9,414,76
0,2091,6808,1481760000,6,266,28
0,2092,254,1589414400,7,133,74
0,2093,1596,1566604800,6,490,76
0,2094,5022,1581638400,8,187,53
0,2095,5925,1514764800,2,302,28
1,2096,6179,1492819200,11,414,9
0,2097,6461,1606348800,9,206,52
0,2098,3261,1543622400,6,36,1
0,2099,168,1559779200,8,205,17
1,2100,306,1501545600,6,231,57
1,2101,1986,1586995200,8,385,19
0,2102,1986,1522713600,8,448,19
0,2103,5058,1533168000,8,309,28
1,2104,6398,1608940800,11,403,76
1,2105,6808,1568937600,8,426,76
0,2106,1507,1583107200,8,448,76
0,2107,4672,1594857600,6,490,76
1,2108,692,1531440000,8,229,48
1,2109,4630,1510012800,8,74,35
1,2110,727,1540857600,8,74,35
0,2111,4757,1598918400,6,4,35
1,2113,4767,1545264000,6,74,35
1,2112,5300,1560556800,8,74,35
1,2114,4146,1522454400,6,91,75
0,2116,1538,1532044800,8,176,76
0,2115,6808,1594944000,5,260,76
0,2117,5200,1550188800,6,188,28
1,2118,3810,1586995200,8,229,32
0,2121,3053,1572566400,5,178,76
1,2119,6808,1595376000,8,221,76
1,2120,6808,1496275200,8,401,28
0,2122,6676,1597363200,11,117,9
1,2124,3989,1584662400,8,440,75
0,2125,5083,1503446400,8,260,76
0,2126,5912,1592524800,7,119,76
1,2127,2001,1598918400,8,450,76
0,2128,2001,1530576000,8,448,76
0,2129,2002,1490313600,8,448,6
0,2130,2004,1604361600,8,448,21
0,2131,6808,1539302400,8,270,76
0,2132,2537,1567123200,8,205,12
0,2133,2011,1527206400,8,448,0
0,2134,5825,1564617600,9,210,28
0,2135,4218,1578009600,4,154,76
0,2136,1978,1602547200,6,354,28
0,2137,6360,1593561600,0,169,76
0,2138,3336,1606867200,8,188,53
0,2139,1397,1451260800,2,309,46
0,2140,46,1590019200,6,205,48
1,2141,2512,1581033600,6,376,46
0,2142,3934,1472688000,11,117,75
1,2067,2050,1539302400,8,275,48
0,2143,1243,1482278400,9,260,76
1,2144,4833,1492214400,6,229,72
0,2145,3746,1541030400,8,260,76
0,2146,1199,1539216000,9,309,29
0,2147,1615,1577836800,5,258,76
0,2148,326,1577836800,5,342,76
0,2149,4183,1577836800,5,330,76
1,2068,6731,1504224000,9,394,35
0,2150,3023,1552521600,6,352,52
1,2151,6808,1580256000,6,375,48
0,2152,2803,1606694400,9,309,52
0,2154,5594,1490054400,6,266,33
1,2153,6808,1504828800,8,284,76
0,2155,6808,1572566400,8,260,76
0,2156,6636,1589328000,6,266,28
0,2157,6425,1550793600,8,309,28
0,2158,5126,1556064000,8,302,28
1,2159,6017,1602720000,10,103,75
0,2160,6808,1450656000,7,422,48
0,2161,6808,1450656000,7,422,48
0,2162,6739,1577232000,9,69,35
1,2170,6808,1536278400,8,275,48
0,2163,3646,1558051200,6,217,76
0,2164,2351,1567296000,5,0,75
0,2165,6430,1569888000,6,312,44
0,2166,155,1605139200,8,312,52
0,2167,1816,1522368000,8,307,76
1,2168,6808,1530835200,9,276,76
0,2169,5961,1505433600,8,293,8
0,2171,617,1490918400,8,335,75
0,2172,1447,1603324800,4,190,75
0,2173,6808,1522540800,6,273,48
0,2174,2337,1538352000,2,260,76
0,2175,2086,1524614400,10,113,6
1,2176,3876,1544745600,6,367,48
0,2177,126,1533168000,6,312,28
0,2178,6808,1586908800,6,269,74
1,2179,6021,1490918400,8,275,76
0,2180,6245,1568678400,5,48,25
0,2181,1534,1491004800,8,301,76
1,2182,628,1532044800,7,426,76
0,2183,3317,1533168000,6,311,28
1,2184,6608,1496361600,8,465,76
0,2185,2215,1484524800,4,293,9
1,2186,6671,1605830400,7,276,11
0,2187,6119,1533340800,9,65,11
0,2188,171,1560384000,6,205,17
1,2189,1611,1556841600,9,426,75
1,2190,6808,1519948800,8,284,76
0,2191,954,1533081600,8,304,76
1,2192,5460,1592524800,9,426,76
1,2193,1216,1561939200,11,404,65
1,2194,4808,1544832000,8,101,75
0,2195,2006,1532995200,8,48,25
0,2196,720,1542326400,8,266,74
1,2197,3041,1541030400,8,275,76
1,2198,4416,1582761600,8,394,35
0,2200,6808,1526428800,8,266,0
1,2199,6716,1601510400,8,79,35
1,2201,4344,1506816000,9,284,48
1,2202,6688,1508112000,6,394,76
0,2203,6808,1498780800,3,263,67
0,2204,3542,1588291200,5,293,76
0,2205,6808,1456876800,9,260,76
0,2206,5444,1564704000,5,309,42
0,2207,323,1534291200,8,187,76
0,2208,5356,1565913600,8,176,75
0,2210,3381,1567296000,8,260,76
0,2211,6681,1586908800,6,312,52
0,2212,4919,1520294400,0,113,76
0,2213,3747,1480636800,6,260,9
1,2214,1000,1546214400,6,426,76
0,2209,3106,1506816000,8,205,67
0,2215,3244,1512086400,6,267,75
0,2216,3766,1572566400,0,17,76
0,2217,2994,1488153600,6,48,28
1,2218,6808,1488326400,9,95,75
0,2219,6365,1591488000,6,358,28
1,2220,4985,1472688000,8,223,76
1,2221,5922,1561334400,6,74,35
0,2222,6808,1533168000,8,269,6
0,2223,6808,1496016000,8,269,75
1,2224,6604,1604188800,6,426,76
1,2225,6808,1505692800,8,394,75
0,2226,4083,1525392000,8,309,33
0,2227,2265,1519171200,8,315,65
0,2228,6808,1570060800,3,260,76
1,2229,6808,1582848000,8,275,75
0,2230,2034,1579564800,8,448,76
0,2231,6510,1609459200,4,217,21
1,2232,3104,1481241600,8,228,67
0,2233,791,1551225600,6,188,52
0,2234,2431,1564617600,5,157,75
0,2235,602,1554076800,5,329,76
0,2236,5562,1570752000,8,490,76
0,2237,6808,1506816000,8,266,76
0,2238,2219,1506816000,5,187,76
0,2239,2042,1555027200,8,448,33
0,2240,2047,1555459200,8,448,42
0,2241,2047,1528416000,8,448,42
0,2242,4353,1583020800,8,329,76
0,2244,6808,1459468800,8,272,76
1,2243,3560,1591920000,8,384,21
0,2245,1525,1563235200,6,176,76
0,2246,1350,1491782400,8,176,76
0,2247,296,1597276800,8,187,76
0,2248,1828,1583193600,5,345,76
0,2249,1359,1599004800,8,302,21
0,2250,2065,1517875200,9,425,48
0,2251,6509,1609459200,3,117,76
0,2252,5821,1571616000,5,22,75
1,2253,2763,1562371200,7,105,76
0,2254,2761,1544140800,7,130,48
0,2255,2762,1548979200,7,130,76
0,2256,4225,1601510400,5,33,76
0,2257,2710,1577836800,3,130,76
0,2258,635,1538352000,8,315,48
0,2259,320,1590710400,9,188,74
0,2260,2075,1513296000,5,260,76
0,2261,788,1559779200,8,205,17
0,2262,6557,1454544000,8,301,76
0,2263,3789,1581465600,9,208,64
1,2264,4990,1504483200,6,250,76
0,2265,1624,1583193600,9,294,76
1,2266,5352,1584921600,8,231,2
1,2267,6808,1516147200,9,281,76
0,2268,2697,1577836800,5,330,76
0,2269,362,1524009600,5,335,21
1,2270,3415,1547164800,8,439,76
0,2271,417,1585699200,6,36,28
0,2272,1964,1591833600,8,188,74
1,2273,1386,1480896000,8,148,76
0,2274,165,1559779200,6,119,17
0,2275,6808,1397520000,6,260,76
0,2276,3045,1599523200,5,48,19
0,2277,5264,1531612800,3,269,76
0,2278,6015,1581206400,8,308,76
1,2279,2714,1542931200,8,387,9
1,2280,1510,1453939200,9,93,75
0,2281,1510,1453939200,9,422,75
0,2282,1510,1453939200,9,422,75
0,2283,4287,1561939200,5,301,76
0,2284,4310,1605139200,5,301,76
1,2285,4964,1542931200,8,228,67
0,2286,5063,1576368000,6,20,28
1,2287,6534,1600473600,10,414,48
0,2288,6533,1605225600,11,117,28
0,2289,3031,1582416000,9,131,76
0,2290,2817,1472688000,9,136,9
0,2291,6097,1609459200,10,136,76
1,2293,1066,1575590400,9,464,76
0,2292,5484,1518998400,9,36,35
1,2294,5404,1514764800,6,74,35
0,2295,3382,1514678400,5,205,76
0,2296,1037,1595030400,6,309,19
0,2297,6808,1514764800,8,260,76
0,2298,955,1607558400,8,316,9
0,2299,4670,1569369600,8,36,79
0,2300,33,1556064000,8,329,76
1,2301,1017,1607558400,6,231,48
0,2069,6808,1547769600,8,260,76
0,7760,2286,1588032000,8,302,33
0,2302,886,1552608000,3,117,76
0,2303,1132,1489104000,8,23,72
0,2540,1734,1588032000,8,207,72
0,2315,241,1593907200,6,36,28
1,2316,3639,1609804800,10,403,48
0,2317,2092,1548720000,6,448,48
0,2318,3155,1541721600,8,302,6
0,2319,2092,1482192000,6,448,76
1,2320,426,1527811200,6,394,28
0,2321,2097,1520294400,6,448,76
0,2322,2097,1485129600,8,448,19
0,2323,2313,1541030400,6,315,28
0,2324,3636,1506038400,8,272,76
0,2325,6677,1505433600,6,309,57
1,2326,3144,1473206400,9,453,76
0,2327,5225,1536969600,9,312,29
0,2328,61,1576368000,6,358,28
1,2304,3849,1597017600,7,414,76
0,2329,6723,1589846400,6,208,17
0,2330,6108,1566345600,8,338,48
0,2331,6108,1566345600,8,338,28
0,2332,6108,1566345600,8,338,48
0,2333,71,1521763200,8,18,76
1,2334,3734,1472688000,8,392,70
1,2335,3570,1609286400,6,375,48
0,2336,1659,1580428800,8,309,19
0,2337,207,1610064000,8,309,28
1,2338,5115,1492214400,9,385,28
0,2339,3749,1566259200,5,293,76
0,2305,1394,1487376000,8,3,35
0,2340,6149,1535760000,8,302,28
0,2341,3595,1580947200,6,260,37
0,2342,2061,1577836800,10,117,76
0,2343,2058,1577836800,11,117,76
0,2344,2059,1577836800,0,117,65
0,2345,5299,1482451200,8,425,76
1,2346,3266,1480550400,6,74,35
1,2347,2110,1591056000,9,275,76
0,2348,1848,1539043200,9,136,29
0,2349,1847,1543536000,9,136,29
0,2350,1347,1557360000,8,36,70
0,2351,5175,1582675200,8,309,46
0,2352,1941,1544400000,8,342,35
0,2353,2731,1513296000,8,309,28
0,2354,1925,1530403200,9,293,28
0,2306,2126,1570665600,6,349,48
0,2355,3383,1517443200,9,270,76
0,2356,6808,1506816000,4,273,76
0,2357,6808,1555286400,8,273,76
0,2358,5429,1550361600,6,309,28
1,2359,859,1501545600,9,93,75
1,2360,859,1501545600,9,93,75
1,2361,2542,1582243200,8,465,76
1,2362,1518,1464739200,8,227,68
0,2363,2144,1593475200,8,448,76
0,2364,1290,1482192000,3,117,76
0,2365,1078,1506643200,8,342,76
1,2366,981,1514678400,10,414,33
1,2367,3522,1596153600,9,90,75
0,2368,3079,1579132800,5,214,76
0,2369,98,1588291200,8,358,19
0,2370,5393,1494547200,8,260,76
1,2371,6808,1599609600,9,426,76
0,2372,2962,1418342400,3,117,75
1,2373,5212,1541030400,8,246,76
0,2374,5999,1554076800,4,18,76
0,2375,256,1509494400,8,358,67
0,2376,1089,1572566400,4,217,76
0,2377,2146,1603065600,8,188,39
0,2378,1871,1541030400,8,211,28
0,2379,6064,1577750400,6,36,28
0,2380,5698,1514678400,8,330,71
1,2388,726,1587600000,6,72,35
0,2389,611,1505260800,0,260,76
0,2381,3962,1550966400,8,4,35
0,2382,5694,1506816000,11,117,9
0,2383,4705,1601510400,4,56,76
0,2384,2691,1577836800,8,338,28
0,2385,3961,1550966400,8,4,35
1,2386,994,1569974400,6,426,76
0,2387,3963,1550966400,6,4,35
0,2390,6808,1571184000,8,260,76
0,2391,975,1606262400,5,330,75
1,2307,5102,1535068800,8,395,28
0,2392,4561,1577750400,8,36,28
0,2393,4679,1536969600,6,309,29
1,2394,6808,1595030400,10,403,76
0,2395,3761,1572566400,0,158,76
1,2396,3687,1506816000,6,440,76
1,2397,3686,1480032000,6,469,76
0,2398,6436,1609459200,4,301,76
0,2308,4255,1600300800,8,268,19
0,2399,2174,1546214400,8,448,48
0,2400,2174,1546214400,8,448,75
0,2401,1803,1531612800,4,301,75
0,2402,6669,1602201600,8,208,28
1,2403,6128,1578614400,8,90,75
0,2404,6470,1552608000,5,310,44
1,2405,1200,1541030400,8,396,71
0,2406,1041,1582329600,8,330,76
0,2408,6460,1551225600,6,205,52
0,2407,6577,1604620800,8,309,70
1,2409,997,1492732800,8,464,76
0,2410,924,1487030400,8,199,76
1,2411,6368,1599782400,6,464,76
1,2412,3812,1560470400,8,465,76
1,2413,5964,1569888000,8,392,28
1,2414,6808,1561075200,8,281,76
1,2416,4013,1576368000,9,74,35
0,2417,4014,1574380800,8,4,35
0,2415,6466,1564099200,8,197,19
0,2418,6527,1607644800,4,260,76
1,2419,3699,1437177600,6,469,76
1,2420,4902,1569369600,8,395,1
1,2421,5253,1597622400,11,403,76
1,2422,3671,1472169600,11,80,35
1,2423,1554,1510272000,11,80,35
1,2309,350,1565308800,8,465,76
1,2424,6808,1597363200,6,97,75
0,2310,6808,1490918400,2,273,76
1,2425,2371,1502668800,6,394,48
0,2426,797,1539907200,3,117,75
0,2427,6638,1584057600,9,130,1
1,2428,262,1608940800,10,403,76
0,2429,261,1588291200,10,113,76
1,2430,5018,1561075200,9,409,0
0,2311,5017,1573776000,9,139,0
0,2431,4918,1549670400,3,131,76
1,2432,5488,1563148800,6,74,35
0,2433,3854,1540166400,9,260,76
0,2434,6516,1513382400,2,48,11
0,2435,3497,1585699200,3,294,76
0,2436,1508,1543881600,3,294,76
0,2437,3137,1525132800,8,302,75
1,2438,2789,1511308800,8,475,76
1,2439,4042,1516147200,6,489,35
0,2312,4043,1531872000,6,4,35
0,2313,4043,1546992000,9,4,35
1,2440,5489,1597881600,8,400,65
0,2441,3429,1531612800,7,133,1
0,2442,425,1577750400,9,157,28
0,2443,6808,1509494400,10,355,35
0,2444,5006,1577750400,4,0,75
0,2445,5903,1592784000,8,293,76
1,2446,4610,1540944000,10,403,76
0,2447,32,1544400000,5,490,1
0,2448,6532,1593907200,6,23,28
0,2449,209,1601251200,8,207,28
0,2450,215,1577750400,6,205,28
1,2451,4082,1503273600,8,231,33
0,2452,3654,1546300800,5,343,76
1,2453,2260,1499817600,6,398,72
0,2470,328,1575936000,6,205,17
0,2454,3448,1609459200,3,117,76
0,2455,4295,1601683200,6,314,72
1,2456,1271,1577750400,8,246,76
0,2457,1247,1609459200,4,260,76
0,2458,4673,1484784000,5,199,76
0,2459,1927,1491091200,5,293,76
0,2460,3309,1597881600,8,187,76
0,2461,164,1561075200,8,309,17
0,2462,1421,1569888000,13,217,76
1,2463,2343,1511827200,6,375,35
1,2464,6116,1601510400,8,232,6
0,2465,1540,1559433600,3,293,76
0,2466,2643,1504828800,5,60,76
0,2467,6274,1557964800,9,130,76
0,2468,5361,1581379200,5,308,76
1,2469,1115,1588204800,9,479,76
1,2472,5944,1481760000,6,361,65
0,2471,5348,1609459200,5,165,76
1,2473,1142,1524787200,6,395,48
0,2474,5892,1520294400,8,301,76
0,2475,5711,1502755200,5,220,76
0,2476,5710,1514592000,5,210,9
1,2477,5086,1416355200,7,420,9
0,2478,2841,1556150400,3,117,76
0,2479,2489,1585699200,6,188,28
1,2480,1608,1606780800,10,403,67
0,2481,1767,1572566400,5,188,76
1,2482,912,1381190400,6,483,76
1,2483,823,1569801600,8,242,76
0,2484,2289,1609459200,5,342,76
0,2485,6505,1508025600,6,302,28
0,2486,4958,1548460800,8,309,52
1,2487,2682,1579046400,8,465,76
1,2488,6729,1605139200,8,231,65
0,2489,1323,1601510400,5,293,21
1,2314,6743,1563148800,9,74,35
1,2490,4792,1602806400,8,483,76
1,2491,3495,1564617600,6,97,75
1,2492,6698,1509494400,9,373,67
0,2493,5319,1519862400,8,207,28
0,2494,1481,1577232000,4,117,76
0,2495,4452,1541030400,6,358,28
0,2496,5506,1590624000,6,197,74
0,2497,4066,1590624000,6,197,74
0,2498,1840,1550102400,8,199,76
0,2499,6808,1555718400,8,260,48
0,2500,3047,1572566400,3,158,76
1,2501,6295,1543622400,9,97,75
1,2502,993,1540425600,6,464,76
1,2503,1193,1606262400,8,72,35
1,2504,6808,1506816000,9,284,75
0,2505,4650,1585612800,3,136,76
1,2506,6808,1573171200,6,93,75
1,2507,2625,1552780800,8,375,70
1,2508,4320,1573171200,11,411,75
1,2509,3164,1565913600,8,228,12
0,2510,613,1541980800,5,342,76
0,2511,2471,1514764800,8,200,46
1,2512,668,1584662400,9,419,76
1,2513,4294,1599696000,6,475,76
0,2514,2211,1523318400,8,448,75
0,2515,2217,1572480000,8,448,0
1,2516,1811,1588982400,6,441,76
0,2517,1671,1468454400,5,0,9
0,2518,849,1486684800,8,448,33
0,2519,6808,1522540800,8,260,76
0,2520,827,1607990400,5,307,9
1,2521,5011,1607731200,10,414,19
0,2522,6808,1483660800,9,270,76
0,2523,1506,1487462400,0,127,76
0,2524,1266,1575072000,7,266,77
0,2525,4959,1608249600,5,176,76
0,2526,6808,1603756800,6,269,0
0,2527,3514,1583452800,8,309,28
0,2528,5620,1585699200,6,36,28
0,2529,3921,1540944000,8,315,67
0,2530,6808,1485907200,9,269,9
0,2531,124,1573776000,8,36,28
0,2532,2690,1597190400,6,36,28
0,2533,248,1525132800,6,315,28
1,2534,6212,1504224000,6,74,35
0,2535,62,1519862400,9,309,28
1,2536,398,1551398400,11,414,48
0,2537,2249,1564099200,7,266,75
0,2538,2419,1533168000,6,309,28
1,2539,4572,1498780800,8,475,76
1,2541,2628,1598918400,8,391,19
0,2860,1960,1534636800,8,205,10
0,2861,1579,1489104000,8,205,72
0,2862,1580,1489104000,6,205,72
1,2542,1076,1601596800,9,418,1
1,2543,5943,1436918400,11,403,21
1,2547,6384,1525996800,8,391,48
0,2548,5639,1538352000,6,311,28
0,2549,4025,1521072000,6,188,28
0,2550,5242,1548633600,6,312,29
1,2551,138,1572566400,8,228,67
0,2552,1039,1522800000,6,208,72
0,2553,5797,1533168000,8,312,28
1,2554,754,1572566400,6,79,35
0,2555,3125,1586995200,4,176,76
0,2556,4729,1577836800,3,123,76
0,2557,2445,1552003200,6,23,74
0,2558,6680,1509494400,9,36,74
0,2559,2049,1580428800,6,187,46
1,2560,5100,1602720000,6,464,76
0,2561,672,1577923200,6,312,28
0,2562,6169,1542240000,6,187,28
0,2544,508,1493596800,4,5,76
0,2563,2806,1457308800,6,56,76
1,2564,3725,1513209600,6,475,76
0,2565,538,1519862400,6,311,28
0,2566,597,1574467200,5,33,76
0,2567,6136,1557878400,8,302,28
0,2568,2291,1556755200,6,205,17
0,2569,2018,1501545600,8,188,31
1,2570,2423,1579132800,6,397,11
0,2571,2795,1493942400,8,176,76
1,2572,6808,1588377600,9,275,48
0,2573,253,1588723200,5,490,76
0,2574,2382,1535155200,6,260,76
0,2575,2304,1590451200,8,448,1
0,2576,2304,1529366400,8,448,1
1,2577,2430,1591401600,8,485,76
0,2578,2306,1454630400,8,448,76
0,2579,2309,1498867200,8,448,44
0,2580,2310,1519862400,7,349,75
0,2581,746,1548892800,9,197,40
1,2582,2658,1551830400,8,248,76
1,2583,6146,1483228800,6,375,70
1,2584,2359,1481760000,6,365,65
0,2585,4776,1522368000,8,217,76
0,2593,139,1543536000,4,302,33
0,2586,432,1538352000,6,207,28
0,2587,4163,1514764800,8,331,76
1,2588,6808,1565740800,8,221,48
0,2589,5764,1485907200,6,20,28
0,2590,1297,1585180800,8,312,71
0,2591,3904,1486512000,2,208,42
1,2592,5653,1458086400,8,90,75
1,2594,1288,1585267200,8,241,76
1,2595,6006,1467331200,8,465,76
0,2596,5623,1588377600,6,309,28
0,2597,4643,1485907200,6,302,28
0,2598,2860,1606089600,5,0,76
0,2599,1601,1317427200,6,293,76
0,2600,4628,1504656000,8,301,75
0,2601,5822,1596240000,5,51,57
1,2602,4170,1547164800,8,464,31
0,2603,2315,1525737600,8,448,76
0,2604,4567,1538352000,9,309,28
0,2605,2318,1516320000,6,448,76
0,2606,1293,1572566400,6,273,48
0,2607,3001,1569888000,5,177,76
0,2608,3000,1577836800,5,177,76
0,2610,2323,1543104000,6,260,76
1,2609,2324,1548979200,6,89,75
0,2611,2829,1523750400,7,117,76
1,2612,6808,1508025600,11,414,40
0,2614,2336,1484438400,9,273,76
0,2613,2335,1493596800,2,260,76
1,2615,5093,1450137600,9,465,76
0,2616,4493,1475280000,8,309,28
1,2617,3690,1578614400,11,414,76
0,2618,2346,1495497600,8,448,48
0,2619,5877,1585699200,6,188,28
0,2620,5614,1519862400,9,20,28
1,2621,4524,1545955200,8,230,32
1,2622,6531,1587081600,8,230,28
0,2623,6808,1565654400,8,266,42
1,2624,5558,1561939200,10,403,76
1,2625,1346,1508457600,9,474,76
1,2626,5513,1503273600,6,376,29
0,2627,4560,1541030400,6,188,28
1,2628,6808,1570752000,8,433,76
1,2629,2947,1543622400,7,404,48
0,2630,6808,1514851200,8,265,76
0,2631,2588,1551398400,8,331,76
0,2634,4688,1589155200,8,260,76
1,2632,3648,1501545600,6,231,48
0,2633,606,1548979200,8,266,1
1,2635,1842,1441670400,6,152,9
0,2636,3200,1497052800,8,342,76
0,2637,756,1605744000,6,312,28
0,2638,331,1489104000,6,188,72
0,2639,2168,1583020800,5,0,31
0,2640,3399,1555286400,8,312,28
0,2641,2354,1606867200,8,448,21
0,2642,3890,1493596800,8,205,19
0,2643,4031,1527811200,4,260,76
0,2644,2383,1458259200,5,195,9
0,2645,6752,1547251200,5,342,76
0,2646,2521,1568332800,8,331,76
0,2647,286,1535155200,8,303,1
0,2648,2474,1496448000,8,48,29
1,2649,509,1609459200,7,284,76
0,2650,847,1483228800,8,302,19
0,2651,3432,1548979200,6,260,76
1,2652,608,1605830400,6,394,48
1,2653,1047,1606435200,6,399,1
0,2654,5884,1577750400,4,217,76
1,2655,386,1564617600,6,475,9
0,2656,731,1514764800,8,490,76
0,2657,1976,1589500800,8,309,39
1,2658,1027,1481760000,8,365,65
1,2659,1504,1529625600,8,367,9
0,2660,609,1554076800,3,113,76
1,2661,4504,1598918400,11,403,19
1,2662,1195,1557878400,10,408,0
0,2663,2587,1543622400,6,48,25
1,2664,897,1541808000,8,484,76
0,2665,4691,1536192000,5,22,76
1,2666,594,1464393600,6,240,9
0,2667,2785,1546300800,5,301,76
0,2668,5407,1543622400,4,30,76
0,2669,5531,1609718400,6,23,28
1,2670,3928,1594339200,10,403,76
0,2671,3371,1608768000,6,312,52
1,2672,6685,1513555200,8,361,65
0,2673,1178,1568332800,8,260,76
1,2674,1972,1445558400,8,485,76
0,2675,2996,1540944000,5,309,52
1,2676,2549,1610668800,7,414,76
0,2677,2956,1532822400,5,323,76
1,2678,1098,1598400000,8,382,12
0,2679,1590,1556755200,6,293,76
0,2680,419,1577750400,6,20,28
0,2681,3899,1498867200,8,330,76
1,2682,2693,1540252800,6,376,11
0,2683,4998,1603065600,6,266,39
0,2684,6131,1533081600,8,48,25
1,2545,6683,1566518400,6,72,48
0,2685,4188,1485907200,8,23,67
0,2686,6808,1505174400,6,260,76
0,2687,3303,1541030400,8,309,28
1,2688,3665,1559347200,8,394,16
0,2689,4198,1572652800,9,117,76
1,2690,3540,1582416000,6,361,65
1,2691,3566,1586390400,6,75,35
1,2692,3465,1464825600,8,394,35
0,2693,3932,1595548800,8,0,76
0,2696,6475,1604016000,6,308,76
1,2694,2453,1495152000,11,360,65
1,2695,106,1549324800,6,231,17
0,2697,5065,1519862400,6,338,28
0,2698,6568,1503100800,6,358,11
0,2699,6124,1600560000,8,48,35
0,2700,6125,1600560000,8,48,35
0,2701,6123,1600560000,8,48,35
0,2702,6122,1600560000,8,48,35
0,2703,3404,1600560000,8,48,48
0,2704,4742,1575158400,6,208,28
0,2705,498,1549584000,8,328,76
1,2706,6808,1504224000,9,281,76
1,2707,6808,1597795200,6,284,76
1,2708,2534,1596758400,8,228,67
0,2709,4888,1548720000,8,309,65
0,2710,3208,1590883200,6,319,56
1,2711,5713,1495152000,8,276,71
0,2712,6808,1485907200,6,268,1
0,2713,5189,1533168000,6,36,28
1,2714,1505,1575331200,9,426,9
1,2715,4341,1477958400,9,475,76
0,2716,2390,1561507200,9,349,35
1,2717,802,1607904000,11,403,75
0,2718,439,1606176000,5,293,76
0,2719,214,1541030400,6,23,28
1,2720,5274,1501545600,6,90,75
1,2721,5757,1579219200,8,276,9
0,2722,3038,1490918400,9,260,75
0,2723,6821,1604016000,6,331,75
0,2724,4039,1512086400,8,338,28
1,2725,277,1484265600,8,228,0
1,2726,2797,1558915200,8,450,76
1,2727,6808,1590105600,6,93,75
0,2728,6540,1533081600,6,309,28
1,2729,4699,1609804800,8,290,76
1,2730,6808,1562889600,9,92,1
0,2731,3588,1573171200,5,25,76
0,2732,6621,1577836800,4,217,76
0,2733,6808,1486684800,8,266,80
1,2734,347,1519257600,6,93,75
0,2735,6808,1470009600,9,273,75
0,2736,6808,1509494400,6,266,19
1,2737,3819,1550188800,8,392,16
0,2738,102,1498867200,9,312,49
1,2739,6808,1588377600,9,426,48
1,2740,1526,1490918400,8,110,75
1,2741,3988,1501545600,10,403,76
0,2742,1131,1489104000,8,188,72
0,2743,2800,1538092800,8,33,76
0,2744,5462,1470009600,8,310,1
0,2745,499,1594425600,8,309,64
0,2746,1854,1603843200,8,217,76
1,2747,841,1605657600,7,426,76
0,2750,5327,1572566400,9,135,76
0,2748,5400,1574899200,9,130,76
1,2749,1358,1574208000,8,394,21
0,2751,3972,1468540800,8,195,76
0,2752,3389,1572566400,3,124,76
1,2753,1515,1588291200,8,475,76
0,2754,3966,1517184000,8,186,67
0,2755,135,1576368000,6,121,48
0,2756,3322,1524787200,8,210,67
0,2757,6808,1472688000,2,260,76
0,2758,649,1532908800,6,193,71
0,2759,3586,1532908800,8,193,71
0,2760,6033,1525132800,6,309,28
1,2763,2466,1608249600,8,375,47
1,2761,6808,1593129600,8,275,76
0,2762,5968,1570579200,6,329,76
1,2764,5097,1532044800,11,414,76
0,2546,864,1555459200,8,272,48
0,2765,4877,1571097600,9,302,48
1,2766,6808,1593475200,8,394,10
0,2767,5662,1605398400,7,435,9
0,2768,3333,1569888000,4,322,76
0,2769,6213,1522713600,4,293,76
0,2770,5751,1576368000,6,188,28
